point,reading,temp,tn
8,1499.8,1500,K4_1024
9,1500,1500,K4_1024
10,1500.1,1500,K4_1024
11,1499.9,1500,K4_1024
12,1499.9,1500,K4_1024
7,1999.7,2000,K4_1024
8,1999.6,2000,K4_1024
9,2000,2000,K4_1024
10,2000.2,2000,K4_1024
11,1999.9,2000,K4_1024
12,1999.9,2000,K4_1024
7,2249.7,2250,K4_1024
8,2249.6,2250,K4_1024
9,2250,2250,K4_1024
10,2250.3,2250,K4_1024
11,2250,2250,K4_1024
12,2250,2250,K4_1024
13,10,10,K4_1024
14,10.1,10,K4_1024
15,9.9,10,K4_1024
16,9.8,10,K4_1024
17,10,10,K4_1024
18,10,10,K4_1024
13,499.9,500,K4_1024
14,500,500,K4_1024
15,499.7,500,K4_1024
16,499.6,500,K4_1024
17,499.8,500,K4_1024
18,499.7,500,K4_1024
13,1000,1000,K4_1024
14,1000,1000,K4_1024
15,999.7,1000,K4_1024
16,999.7,1000,K4_1024
17,999.9,1000,K4_1024
18,999.8,1000,K4_1024
13,1500.1,1500,K4_1024
14,1500,1500,K4_1024
15,1499.8,1500,K4_1024
16,1499.7,1500,K4_1024
17,1499.9,1500,K4_1024
18,1499.8,1500,K4_1024
13,2000.1,2000,K4_1024
14,1999.9,2000,K4_1024
15,1999.8,2000,K4_1024
16,1999.8,2000,K4_1024
17,1999.9,2000,K4_1024
18,1999.8,2000,K4_1024
13,2250.2,2250,K4_1024
14,2250,2250,K4_1024
15,2250,2250,K4_1024
16,2249.9,2250,K4_1024
17,2250,2250,K4_1024
18,2249.9,2250,K4_1024
19,9.9,10,K4_1024
20,9.9,10,K4_1024
21,9.9,10,K4_1024
22,9.8,10,K4_1024
23,9.7,10,K4_1024
24,9.9,10,K4_1024
19,499.7,500,K4_1024
20,499.6,500,K4_1024
21,499.7,500,K4_1024
22,499.6,500,K4_1024
23,499.6,500,K4_1024
24,499.7,500,K4_1024
19,999.8,1000,K4_1024
20,999.7,1000,K4_1024
21,999.7,1000,K4_1024
22,999.7,1000,K4_1024
23,999.6,1000,K4_1024
24,999.7,1000,K4_1024
19,1499.8,1500,K4_1024
20,1499.7,1500,K4_1024
21,1499.7,1500,K4_1024
22,1499.7,1500,K4_1024
23,1499.7,1500,K4_1024
24,1499.8,1500,K4_1024
19,1999.8,2000,K4_1024
20,1999.7,2000,K4_1024
21,1999.7,2000,K4_1024
22,1999.7,2000,K4_1024
23,1999.7,2000,K4_1024
24,1999.8,2000,K4_1024
19,2249.9,2250,K4_1024
20,2249.8,2250,K4_1024
21,2249.8,2250,K4_1024
22,2249.8,2250,K4_1024
23,2249.8,2250,K4_1024
24,2249.9,2250,K4_1024
25,9.8,10,K4_1024
26,9.9,10,K4_1024
27,10,10,K4_1024
28,10.1,10,K4_1024
29,9.8,10,K4_1024
30,9.9,10,K4_1024
25,499.6,500,K4_1024
26,499.7,500,K4_1024
27,499.8,500,K4_1024
28,499.9,500,K4_1024
29,499.6,500,K4_1024
30,499.6,500,K4_1024
25,999.7,1000,K4_1024
26,999.7,1000,K4_1024
27,999.8,1000,K4_1024
28,999.9,1000,K4_1024
29,999.5,1000,K4_1024
30,999.5,1000,K4_1024
25,1499.8,1500,K4_1024
26,1499.8,1500,K4_1024
27,1499.9,1500,K4_1024
28,1500,1500,K4_1024
29,1499.5,1500,K4_1024
30,1499.5,1500,K4_1024
25,1999.8,2000,K4_1024
26,1999.8,2000,K4_1024
27,1999.9,2000,K4_1024
28,2000,2000,K4_1024
29,1999.5,2000,K4_1024
30,1999.5,2000,K4_1024
25,2249.9,2250,K4_1024
26,2249.8,2250,K4_1024
27,2250,2250,K4_1024
28,2250.1,2250,K4_1024
29,2249.5,2250,K4_1024
30,2249.5,2250,K4_1024
31,9.6,10,K4_1024
32,9.7,10,K4_1024
33,9.7,10,K4_1024
34,9.5,10,K4_1024
35,9.8,10,K4_1024
36,9.5,10,K4_1024
31,499.5,500,K4_1024
32,499.6,500,K4_1024
33,499.6,500,K4_1024
34,499.5,500,K4_1024
35,499.6,500,K4_1024
36,499.5,500,K4_1024
31,999.5,1000,K4_1024
32,999.5,1000,K4_1024
33,999.7,1000,K4_1024
34,999.5,1000,K4_1024
35,999.6,1000,K4_1024
36,999.5,1000,K4_1024
31,1499.5,1500,K4_1024
32,1499.5,1500,K4_1024
33,1499.7,1500,K4_1024
34,1499.6,1500,K4_1024
35,1499.6,1500,K4_1024
36,1499.5,1500,K4_1024
31,1999.5,2000,K4_1024
32,1999.5,2000,K4_1024
33,1999.8,2000,K4_1024
34,1999.6,2000,K4_1024
35,1999.6,2000,K4_1024
36,1999.5,2000,K4_1024
31,2249.5,2250,K4_1024
32,2249.7,2250,K4_1024
33,2249.9,2250,K4_1024
34,2249.7,2250,K4_1024
35,2249.7,2250,K4_1024
36,2249.5,2250,K4_1024
37,9.9,10,K4_1024
38,9.6,10,K4_1024
39,9.7,10,K4_1024
40,9.7,10,K4_1024
37,499.7,500,K4_1024
38,499.5,500,K4_1024
39,499.6,500,K4_1024
40,499.6,500,K4_1024
37,999.6,1000,K4_1024
38,999.5,1000,K4_1024
39,999.6,1000,K4_1024
40,999.6,1000,K4_1024
37,1499.5,1500,K4_1024
38,1499.6,1500,K4_1024
39,1499.5,1500,K4_1024
40,1499.5,1500,K4_1024
37,1999.5,2000,K4_1024
38,1999.7,2000,K4_1024
39,1999.5,2000,K4_1024
40,1999.5,2000,K4_1024
37,2249.5,2250,K4_1024
38,2249.9,2250,K4_1024
39,2249.5,2250,K4_1024
40,2249.6,2250,K4_1024
1,-99.8,-100,J3_1124
2,-100.1,-100,J3_1124
3,-99.9,-100,J3_1124
4,-99.8,-100,J3_1124
5,-100,-100,J3_1124
6,-99.9,-100,J3_1124
1,-49.8,-50,J3_1124
2,-50.1,-50,J3_1124
3,-49.9,-50,J3_1124
4,-49.8,-50,J3_1124
5,-50,-50,J3_1124
6,-49.9,-50,J3_1124
1,0.2,0,J3_1124
2,-0.1,0,J3_1124
3,0.1,0,J3_1124
4,0.3,0,J3_1124
5,0.1,0,J3_1124
6,0.1,0,J3_1124
1,250.2,250,J3_1124
2,250,250,J3_1124
3,250.1,250,J3_1124
4,250.3,250,J3_1124
5,250.1,250,J3_1124
6,250.2,250,J3_1124
1,500.3,500,J3_1124
2,500,500,J3_1124
3,500.2,500,J3_1124
4,500.3,500,J3_1124
5,500.1,500,J3_1124
6,500.2,500,J3_1124
1,1000.3,1000,J3_1124
2,1000.1,1000,J3_1124
3,1000.3,1000,J3_1124
4,1000.3,1000,J3_1124
5,1000.2,1000,J3_1124
6,1000.2,1000,J3_1124
7,-100,-100,J3_1124
8,-100.2,-100,J3_1124
9,-99.8,-100,J3_1124
10,-100.1,-100,J3_1124
11,-99.8,-100,J3_1124
12,-100.2,-100,J3_1124
7,-49.9,-50,J3_1124
8,-50.2,-50,J3_1124
9,-49.8,-50,J3_1124
10,-50.1,-50,J3_1124
11,-49.8,-50,J3_1124
12,-50.2,-50,J3_1124
7,0.1,0,J3_1124
8,-0.1,0,J3_1124
9,0.3,0,J3_1124
10,0,0,J3_1124
11,0.2,0,J3_1124
12,-0.1,0,J3_1124
7,250.1,250,J3_1124
8,249.8,250,J3_1124
9,250.3,250,J3_1124
10,250,250,J3_1124
11,250.2,250,J3_1124
12,250,250,J3_1124
7,500.2,500,J3_1124
8,499.8,500,J3_1124
9,500.3,500,J3_1124
10,500,500,J3_1124
11,500.2,500,J3_1124
12,500,500,J3_1124
7,1000.2,1000,J3_1124
8,999.8,1000,J3_1124
9,1000.3,1000,J3_1124
10,1000,1000,J3_1124
11,1000.2,1000,J3_1124
12,1000.1,1000,J3_1124
13,-99.8,-100,J3_1124
14,-99.5,-100,J3_1124
15,-100.1,-100,J3_1124
16,-100.2,-100,J3_1124
17,-100.2,-100,J3_1124
18,-100.2,-100,J3_1124
13,-49.8,-50,J3_1124
14,-49.5,-50,J3_1124
15,-50.1,-50,J3_1124
16,-50.2,-50,J3_1124
17,-50.1,-50,J3_1124
18,-50.1,-50,J3_1124
13,0.2,0,J3_1124
14,0.5,0,J3_1124
15,-0.1,0,J3_1124
16,-0.1,0,J3_1124
17,-0.1,0,J3_1124
18,0,0,J3_1124
13,250.4,250,J3_1124
14,250.5,250,J3_1124
15,249.9,250,J3_1124
16,250,250,J3_1124
17,250,250,J3_1124
18,250,250,J3_1124
13,500.4,500,J3_1124
14,500.5,500,J3_1124
15,500,500,J3_1124
16,500.1,500,J3_1124
17,500,500,J3_1124
18,500.1,500,J3_1124
13,1000.5,1000,J3_1124
14,1000.5,1000,J3_1124
15,1000.1,1000,J3_1124
16,1000.2,1000,J3_1124
17,1000,1000,J3_1124
18,1000.1,1000,J3_1124
19,-99.9,-100,J3_1124
20,-100.2,-100,J3_1124
21,-100.2,-100,J3_1124
22,-100.3,-100,J3_1124
23,-100.2,-100,J3_1124
24,-100.1,-100,J3_1124
19,-49.9,-50,J3_1124
20,-50.1,-50,J3_1124
21,-50.2,-50,J3_1124
22,-50.3,-50,J3_1124
23,-50.2,-50,J3_1124
24,-50.1,-50,J3_1124
19,0.1,0,J3_1124
20,0,0,J3_1124
21,0,0,J3_1124
22,-0.1,0,J3_1124
23,-0.2,0,J3_1124
24,0.1,0,J3_1124
19,250.1,250,J3_1124
20,249.9,250,J3_1124
21,249.9,250,J3_1124
22,249.9,250,J3_1124
23,250.1,250,J3_1124
24,250.2,250,J3_1124
19,500.2,500,J3_1124
20,500,500,J3_1124
21,499.9,500,J3_1124
22,499.9,500,J3_1124
23,500,500,J3_1124
24,500.2,500,J3_1124
19,1000.2,1000,J3_1124
20,999.8,1000,J3_1124
21,999.8,1000,J3_1124
22,1000,1000,J3_1124
23,1000,1000,J3_1124
24,1000.2,1000,J3_1124
25,-99.9,-100,J3_1124
26,-100.2,-100,J3_1124
27,-100.4,-100,J3_1124
28,-100.1,-100,J3_1124
29,-99.7,-100,J3_1124
30,-100.3,-100,J3_1124
25,-49.9,-50,J3_1124
26,-50.2,-50,J3_1124
27,-50.4,-50,J3_1124
28,-49.8,-50,J3_1124
29,-49.7,-50,J3_1124
30,-50.3,-50,J3_1124
25,0.1,0,J3_1124
26,0,0,J3_1124
27,-0.3,0,J3_1124
28,0.3,0,J3_1124
29,0.2,0,J3_1124
30,-0.3,0,J3_1124
25,250,250,J3_1124
26,250,250,J3_1124
27,250,250,J3_1124
28,250.2,250,J3_1124
29,250.2,250,J3_1124
30,249.8,250,J3_1124
25,500,500,J3_1124
26,500.1,500,J3_1124
27,500,500,J3_1124
28,500.3,500,J3_1124
29,500.3,500,J3_1124
30,499.8,500,J3_1124
25,999.9,1000,J3_1124
26,1000.1,1000,J3_1124
27,1000.2,1000,J3_1124
28,1000.3,1000,J3_1124
29,1000.3,1000,J3_1124
30,999.8,1000,J3_1124
31,-100.2,-100,J3_1124
32,-99.9,-100,J3_1124
33,-99.9,-100,J3_1124
34,-99.8,-100,J3_1124
35,-100.2,-100,J3_1124
36,-100.1,-100,J3_1124
31,-50.2,-50,J3_1124
32,-49.9,-50,J3_1124
33,-49.9,-50,J3_1124
34,-49.8,-50,J3_1124
35,-50.2,-50,J3_1124
36,-50,-50,J3_1124
31,-0.3,0,J3_1124
32,0,0,J3_1124
33,0.3,0,J3_1124
34,0.2,0,J3_1124
35,-0.3,0,J3_1124
36,-0.1,0,J3_1124
31,249.8,250,J3_1124
32,250,250,J3_1124
33,250.4,250,J3_1124
34,250.5,250,J3_1124
35,249.7,250,J3_1124
36,249.9,250,J3_1124
31,499.9,500,J3_1124
32,500.2,500,J3_1124
33,500.5,500,J3_1124
34,500.5,500,J3_1124
35,500,500,J3_1124
36,500,500,J3_1124
31,1000,1000,J3_1124
32,1000.2,1000,J3_1124
33,1000.4,1000,J3_1124
34,1000.5,1000,J3_1124
35,1000,1000,J3_1124
36,1000.1,1000,J3_1124
37,-99.9,-100,J3_1124
38,-100,-100,J3_1124
39,-100.2,-100,J3_1124
40,-99.7,-100,J3_1124
37,-49.9,-50,J3_1124
38,-50,-50,J3_1124
39,-50.2,-50,J3_1124
40,-49.7,-50,J3_1124
37,0.1,0,J3_1124
38,0,0,J3_1124
39,-0.2,0,J3_1124
40,0.2,0,J3_1124
37,250.1,250,J3_1124
38,250,250,J3_1124
39,249.8,250,J3_1124
40,250.2,250,J3_1124
37,500.1,500,J3_1124
38,500,500,J3_1124
39,499.9,500,J3_1124
40,500.2,500,J3_1124
37,1000.1,1000,J3_1124
38,1000,1000,J3_1124
39,999.9,1000,J3_1124
40,1000.2,1000,J3_1124
1,-100.1,-100,K5_1024
2,-99.8,-100,K5_1024
3,-100.1,-100,K5_1024
4,-99.9,-100,K5_1024
5,-100.2,-100,K5_1024
6,-99.9,-100,K5_1024
1,499.8,500,K5_1024
2,500.1,500,K5_1024
3,500,500,K5_1024
4,500.1,500,K5_1024
5,499.8,500,K5_1024
6,500.1,500,K5_1024
1,999.8,1000,K5_1024
2,1000.1,1000,K5_1024
3,1000,1000,K5_1024
4,1000.1,1000,K5_1024
5,999.8,1000,K5_1024
6,1000.1,1000,K5_1024
1,1499.6,1500,K5_1024
2,1500.1,1500,K5_1024
3,1500,1500,K5_1024
4,1500.1,1500,K5_1024
5,1499.8,1500,K5_1024
6,1500,1500,K5_1024
1,1999.6,2000,K5_1024
2,2000.1,2000,K5_1024
3,1999.9,2000,K5_1024
4,2000.1,2000,K5_1024
5,1999.9,2000,K5_1024
6,2000.1,2000,K5_1024
1,2279.6,2280,K5_1024
2,2280.1,2280,K5_1024
3,2280.1,2280,K5_1024
4,2280.2,2280,K5_1024
5,2280,2280,K5_1024
6,2280.1,2280,K5_1024
7,-99.8,-100,K5_1024
8,-99.7,-100,K5_1024
9,-99.8,-100,K5_1024
10,-99.9,-100,K5_1024
11,-99.9,-100,K5_1024
12,-99.9,-100,K5_1024
7,500.2,500,K5_1024
8,500.2,500,K5_1024
9,500,500,K5_1024
10,499.8,500,K5_1024
11,500.2,500,K5_1024
12,500.1,500,K5_1024
7,1000.1,1000,K5_1024
8,1000.2,1000,K5_1024
9,1000,1000,K5_1024
10,999.8,1000,K5_1024
11,1000.2,1000,K5_1024
12,1000.1,1000,K5_1024
7,1500,1500,K5_1024
8,1500,1500,K5_1024
9,1500,1500,K5_1024
10,1499.7,1500,K5_1024
11,1500.2,1500,K5_1024
12,1500,1500,K5_1024
7,2000,2000,K5_1024
8,2000,2000,K5_1024
9,2000,2000,K5_1024
10,1999.7,2000,K5_1024
11,2000.1,2000,K5_1024
12,1999.9,2000,K5_1024
7,2280.1,2280,K5_1024
8,2280,2280,K5_1024
9,2280.1,2280,K5_1024
10,2279.8,2280,K5_1024
11,2280.1,2280,K5_1024
12,2280.1,2280,K5_1024
13,-100.2,-100,K5_1024
14,-100.2,-100,K5_1024
15,-99.8,-100,K5_1024
16,-99.8,-100,K5_1024
17,-99.7,-100,K5_1024
18,-99.8,-100,K5_1024
13,499.8,500,K5_1024
14,499.7,500,K5_1024
15,500.2,500,K5_1024
16,500.2,500,K5_1024
17,500.2,500,K5_1024
18,500,500,K5_1024
13,999.9,1000,K5_1024
14,999.7,1000,K5_1024
15,1000.2,1000,K5_1024
16,1000.2,1000,K5_1024
17,1000.2,1000,K5_1024
18,1000,1000,K5_1024
13,1499.8,1500,K5_1024
14,1499.7,1500,K5_1024
15,1500.1,1500,K5_1024
16,1500.1,1500,K5_1024
17,1500,1500,K5_1024
18,1500,1500,K5_1024
13,1999.7,2000,K5_1024
14,1999.8,2000,K5_1024
15,2000.1,2000,K5_1024
16,2000.1,2000,K5_1024
17,2000.1,2000,K5_1024
18,2000,2000,K5_1024
13,2280,2280,K5_1024
14,2279.9,2280,K5_1024
15,2280.2,2280,K5_1024
16,2280.1,2280,K5_1024
17,2280.1,2280,K5_1024
18,2280.1,2280,K5_1024
19,-99.7,-100,K5_1024
20,-99.7,-100,K5_1024
21,-100.2,-100,K5_1024
22,-99.7,-100,K5_1024
23,-99.8,-100,K5_1024
24,-99.7,-100,K5_1024
19,500,500,K5_1024
20,500,500,K5_1024
21,499.8,500,K5_1024
22,500,500,K5_1024
23,500.1,500,K5_1024
24,500,500,K5_1024
19,1000,1000,K5_1024
20,999.9,1000,K5_1024
21,999.8,1000,K5_1024
22,1000,1000,K5_1024
23,1000.1,1000,K5_1024
24,999.9,1000,K5_1024
19,1499.8,1500,K5_1024
20,1499.8,1500,K5_1024
21,1499.7,1500,K5_1024
22,1500,1500,K5_1024
23,1499.9,1500,K5_1024
24,1499.7,1500,K5_1024
19,1999.8,2000,K5_1024
20,1999.8,2000,K5_1024
21,1999.7,2000,K5_1024
22,2000.1,2000,K5_1024
23,2000,2000,K5_1024
24,1999.7,2000,K5_1024
19,2279.8,2280,K5_1024
20,2279.8,2280,K5_1024
21,2279.6,2280,K5_1024
22,2280.3,2280,K5_1024
23,2280.1,2280,K5_1024
24,2279.7,2280,K5_1024
25,-99.8,-100,K5_1024
26,-99.9,-100,K5_1024
27,-99.8,-100,K5_1024
28,-99.9,-100,K5_1024
29,0,-100,K5_1024
30,0,-100,K5_1024
25,500,500,K5_1024
26,499.7,500,K5_1024
27,500,500,K5_1024
28,499.8,500,K5_1024
29,0,500,K5_1024
30,0,500,K5_1024
25,1000,1000,K5_1024
26,999.7,1000,K5_1024
27,1000,1000,K5_1024
28,999.7,1000,K5_1024
29,0,1000,K5_1024
30,0,1000,K5_1024
25,1499.9,1500,K5_1024
26,1499.6,1500,K5_1024
27,1500,1500,K5_1024
28,1499.7,1500,K5_1024
29,0,1500,K5_1024
30,0,1500,K5_1024
25,2000,2000,K5_1024
26,1999.8,2000,K5_1024
27,2000,2000,K5_1024
28,1999.7,2000,K5_1024
29,0,2000,K5_1024
30,0,2000,K5_1024
25,2280.1,2280,K5_1024
26,2279.9,2280,K5_1024
27,2280.1,2280,K5_1024
28,2279.7,2280,K5_1024
29,0,2280,K5_1024
30,0,2280,K5_1024
31,0,-100,K5_1024
32,0,-100,K5_1024
33,0,-100,K5_1024
34,0,-100,K5_1024
35,0,-100,K5_1024
36,0,-100,K5_1024
31,0,500,K5_1024
32,0,500,K5_1024
33,0,500,K5_1024
34,0,500,K5_1024
35,0,500,K5_1024
36,0,500,K5_1024
31,0,1000,K5_1024
32,0,1000,K5_1024
33,0,1000,K5_1024
34,0,1000,K5_1024
35,0,1000,K5_1024
36,0,1000,K5_1024
31,0,1500,K5_1024
32,0,1500,K5_1024
33,0,1500,K5_1024
34,0,1500,K5_1024
35,0,1500,K5_1024
36,0,1500,K5_1024
32,0,2000,K5_1024
33,0,2000,K5_1024
34,0,2000,K5_1024
35,0,2000,K5_1024
36,0,2000,K5_1024
31,0,2280,K5_1024
32,0,2280,K5_1024
33,0,2280,K5_1024
34,0,2280,K5_1024
35,0,2280,K5_1024
36,0,2280,K5_1024
37,0,-100,K5_1024
38,0,-100,K5_1024
39,0,-100,K5_1024
40,0,-100,K5_1024
37,0,500,K5_1024
38,0,500,K5_1024
39,0,500,K5_1024
40,0,500,K5_1024
37,0,1000,K5_1024
38,0,1000,K5_1024
39,0,1000,K5_1024
40,0,1000,K5_1024
37,0,1500,K5_1024
38,0,1500,K5_1024
39,0,1500,K5_1024
40,0,1500,K5_1024
37,0,2000,K5_1024
38,0,2000,K5_1024
39,0,2000,K5_1024
40,0,2000,K5_1024
37,0,2280,K5_1024
38,0,2280,K5_1024
39,0,2280,K5_1024
40,0,2280,K5_1024
1,-99.8,-100,J3_0724
2,-100.1,-100,J3_0724
3,-99.9,-100,J3_0724
4,-99.8,-100,J3_0724
5,-100,-100,J3_0724
6,-99.9,-100,J3_0724
1,-49.8,-50,J3_0724
2,-50.1,-50,J3_0724
3,-49.9,-50,J3_0724
4,-49.8,-50,J3_0724
5,-50,-50,J3_0724
6,-49.9,-50,J3_0724
1,0.3,0,J3_0724
2,-0.1,0,J3_0724
3,0.1,0,J3_0724
4,0.3,0,J3_0724
5,0.1,0,J3_0724
6,0.1,0,J3_0724
1,250.3,250,J3_0724
2,250,250,J3_0724
3,250.1,250,J3_0724
4,250.3,250,J3_0724
5,250.1,250,J3_0724
6,250.2,250,J3_0724
1,500.3,500,J3_0724
2,500,500,J3_0724
3,500.2,500,J3_0724
4,500.3,500,J3_0724
5,500.1,500,J3_0724
6,500.2,500,J3_0724
1,1000.3,1000,J3_0724
2,1000.1,1000,J3_0724
3,1000.3,1000,J3_0724
4,1000.3,1000,J3_0724
5,1000.2,1000,J3_0724
6,1000.2,1000,J3_0724
7,-100,-100,J3_0724
8,-100.2,-100,J3_0724
9,-99.8,-100,J3_0724
10,-100.1,-100,J3_0724
11,-99.8,-100,J3_0724
12,-100.2,-100,J3_0724
7,-49.9,-50,J3_0724
8,-50.2,-50,J3_0724
9,-49.8,-50,J3_0724
10,-50.1,-50,J3_0724
11,-49.8,-50,J3_0724
12,-50.2,-50,J3_0724
7,0.1,0,J3_0724
8,-0.1,0,J3_0724
9,0.3,0,J3_0724
10,0,0,J3_0724
11,0.2,0,J3_0724
12,-0.1,0,J3_0724
7,250.1,250,J3_0724
8,249.8,250,J3_0724
9,250.3,250,J3_0724
10,250,250,J3_0724
11,250.3,250,J3_0724
12,250,250,J3_0724
7,500.2,500,J3_0724
8,499.8,500,J3_0724
9,500.3,500,J3_0724
10,500,500,J3_0724
11,500.3,500,J3_0724
12,500,500,J3_0724
7,1000.2,1000,J3_0724
8,999.8,1000,J3_0724
9,1000.3,1000,J3_0724
10,1000,1000,J3_0724
11,1000.3,1000,J3_0724
12,1000.1,1000,J3_0724
13,-99.8,-100,J3_0724
14,-99.5,-100,J3_0724
15,-100.1,-100,J3_0724
16,-100.2,-100,J3_0724
17,-100.2,-100,J3_0724
18,-100.2,-100,J3_0724
13,-49.8,-50,J3_0724
14,-49.5,-50,J3_0724
15,-50.1,-50,J3_0724
16,-50.2,-50,J3_0724
17,-50.1,-50,J3_0724
18,-50.1,-50,J3_0724
13,0.2,0,J3_0724
14,0.5,0,J3_0724
15,-0.1,0,J3_0724
16,-0.1,0,J3_0724
17,-0.1,0,J3_0724
18,0,0,J3_0724
13,250.4,250,J3_0724
14,250.5,250,J3_0724
15,249.9,250,J3_0724
16,250,250,J3_0724
17,250,250,J3_0724
18,250,250,J3_0724
13,500.4,500,J3_0724
14,500.5,500,J3_0724
15,500,500,J3_0724
16,500.1,500,J3_0724
17,500,500,J3_0724
18,500.1,500,J3_0724
13,1000.5,1000,J3_0724
14,1000.5,1000,J3_0724
15,1000.1,1000,J3_0724
16,1000.2,1000,J3_0724
17,1000,1000,J3_0724
18,1000.1,1000,J3_0724
19,-99.9,-100,J3_0724
20,-100.2,-100,J3_0724
21,-100.2,-100,J3_0724
22,-100.3,-100,J3_0724
23,-100.2,-100,J3_0724
24,-100.1,-100,J3_0724
19,-49.9,-50,J3_0724
20,-50.1,-50,J3_0724
21,-50.2,-50,J3_0724
22,-50.3,-50,J3_0724
23,-50.2,-50,J3_0724
24,-50.1,-50,J3_0724
19,0.1,0,J3_0724
20,0,0,J3_0724
21,0,0,J3_0724
22,-0.1,0,J3_0724
23,-0.2,0,J3_0724
24,0.1,0,J3_0724
19,250.1,250,J3_0724
20,249.9,250,J3_0724
21,249.9,250,J3_0724
22,249.9,250,J3_0724
23,250.1,250,J3_0724
24,250.1,250,J3_0724
19,500.2,500,J3_0724
20,500,500,J3_0724
21,499.9,500,J3_0724
22,499.9,500,J3_0724
23,500,500,J3_0724
24,500.2,500,J3_0724
19,1000.2,1000,J3_0724
20,999.8,1000,J3_0724
21,999.8,1000,J3_0724
22,1000,1000,J3_0724
23,1000,1000,J3_0724
24,1000.2,1000,J3_0724
25,-99.9,-100,J3_0724
26,-100.2,-100,J3_0724
27,-100.4,-100,J3_0724
28,-100.1,-100,J3_0724
29,-99.7,-100,J3_0724
30,-100.3,-100,J3_0724
25,-49.9,-50,J3_0724
26,-50.2,-50,J3_0724
27,-50.4,-50,J3_0724
28,-49.8,-50,J3_0724
29,-49.7,-50,J3_0724
30,-50.3,-50,J3_0724
25,0.1,0,J3_0724
26,0,0,J3_0724
27,-0.3,0,J3_0724
28,0.3,0,J3_0724
29,0.2,0,J3_0724
30,-0.3,0,J3_0724
25,250,250,J3_0724
26,250,250,J3_0724
27,249.8,250,J3_0724
28,250.2,250,J3_0724
29,250.2,250,J3_0724
30,249.8,250,J3_0724
25,500,500,J3_0724
26,500.1,500,J3_0724
27,500,500,J3_0724
28,500.3,500,J3_0724
29,500.3,500,J3_0724
30,499.8,500,J3_0724
25,999.9,1000,J3_0724
26,1000.1,1000,J3_0724
27,1000.2,1000,J3_0724
28,1000.3,1000,J3_0724
29,1000.3,1000,J3_0724
30,999.8,1000,J3_0724
31,-100.2,-100,J3_0724
32,-99.9,-100,J3_0724
33,-99.9,-100,J3_0724
34,-99.8,-100,J3_0724
35,-100.2,-100,J3_0724
36,-100.1,-100,J3_0724
31,-50.2,-50,J3_0724
32,-49.9,-50,J3_0724
33,-49.9,-50,J3_0724
34,-49.8,-50,J3_0724
35,-50.2,-50,J3_0724
36,-50,-50,J3_0724
31,-0.3,0,J3_0724
32,0,0,J3_0724
33,0.3,0,J3_0724
34,0.2,0,J3_0724
35,-0.3,0,J3_0724
36,-0.1,0,J3_0724
31,249.8,250,J3_0724
32,250,250,J3_0724
33,250.4,250,J3_0724
34,250.5,250,J3_0724
35,249.7,250,J3_0724
36,249.9,250,J3_0724
31,499.9,500,J3_0724
32,500.2,500,J3_0724
33,500.5,500,J3_0724
34,500.5,500,J3_0724
35,500,500,J3_0724
36,500,500,J3_0724
31,1000,1000,J3_0724
32,1000.2,1000,J3_0724
33,1000.4,1000,J3_0724
34,1000.5,1000,J3_0724
35,1000,1000,J3_0724
36,1000.1,1000,J3_0724
37,-99.9,-100,J3_0724
38,-100,-100,J3_0724
39,-100.2,-100,J3_0724
40,-99.7,-100,J3_0724
37,-49.9,-50,J3_0724
38,-50,-50,J3_0724
39,-50.2,-50,J3_0724
40,-49.7,-50,J3_0724
37,0.1,0,J3_0724
38,0,0,J3_0724
39,-0.2,0,J3_0724
40,0.2,0,J3_0724
37,250.1,250,J3_0724
38,249.9,250,J3_0724
39,249.8,250,J3_0724
40,250.2,250,J3_0724
37,500.1,500,J3_0724
38,500,500,J3_0724
39,499.9,500,J3_0724
40,500.2,500,J3_0724
37,1000.1,1000,J3_0724
38,1000,1000,J3_0724
39,999.9,1000,J3_0724
40,1000.2,1000,J3_0724
1,10.1,10,K4_0924
2,9.9,10,K4_0924
3,10,10,K4_0924
4,10.1,10,K4_0924
5,10,10,K4_0924
6,10.1,10,K4_0924
1,500,500,K4_0924
2,499.8,500,K4_0924
3,499.9,500,K4_0924
4,500,500,K4_0924
5,499.8,500,K4_0924
6,499.9,500,K4_0924
1,1000,1000,K4_0924
2,999.8,1000,K4_0924
3,999.9,1000,K4_0924
4,999.9,1000,K4_0924
5,999.8,1000,K4_0924
6,999.9,1000,K4_0924
1,1500,1500,K4_0924
2,1499.9,1500,K4_0924
3,1499.9,1500,K4_0924
4,1500,1500,K4_0924
5,1499.8,1500,K4_0924
6,1500.1,1500,K4_0924
1,2000.1,2000,K4_0924
2,1999.9,2000,K4_0924
3,2000,2000,K4_0924
4,2000.2,2000,K4_0924
5,1999.8,2000,K4_0924
6,2000.2,2000,K4_0924
1,2250.2,2250,K4_0924
2,2250,2250,K4_0924
3,2250.2,2250,K4_0924
4,2250.3,2250,K4_0924
5,2249.9,2250,K4_0924
6,2250.3,2250,K4_0924
7,9.9,10,K4_0924
8,10.3,10,K4_0924
9,10.1,10,K4_0924
10,9.9,10,K4_0924
11,10,10,K4_0924
12,9.8,10,K4_0924
7,499.7,500,K4_0924
8,499.9,500,K4_0924
9,499.9,500,K4_0924
10,499.8,500,K4_0924
11,499.8,500,K4_0924
12,499.7,500,K4_0924
